,1,2,3,4,5,6,7,8
4.0,8715,8753,8473,8602,8769,8772,8602,8602
8.0,8858,8897,8561,8744,9134,8916,8744,8744
13.0,9042,9080,8799,8924,9142,9099,8924,8924
