,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,3846348,7947,484,211,2,NTM
16.0/F中層A,16.0,中層,A,4001228,8267,484,205,2,NTM
26.0/F高層A,26.0,高層,A,4156592,8588,484,180,2,NTM
6.0/F低層B,6.0,低層,B,3522132,8172,431,208,2,NTM
16.0/F中層B,16.0,中層,B,3665655,8505,431,209,2,NTM
26.0/F高層B,26.0,高層,B,3809178,8838,431,184,2,NTM
6.0/F低層C,6.0,低層,C,4573200,7725,592,146,2,NTM
16.0/F中層C,16.0,中層,C,4759680,8040,592,144,2,NTM
26.0/F高層C,26.0,高層,C,4944976,8353,592,124,2,NTM
6.0/F低層D,6.0,低層,D,4573200,7725,592,146,2,NTM
16.0/F中層D,16.0,中層,D,4759680,8040,592,144,2,NTM
26.0/F高層D,26.0,高層,D,4944976,8353,592,124,2,NTM
6.0/F低層E,6.0,低層,E,3522132,8172,431,166,2,NTM
16.0/F中層E,16.0,中層,E,3665224,8504,431,164,2,NTM
26.0/F高層E,26.0,高層,E,3808316,8836,431,144,2,NTM
6.0/F低層F,6.0,低層,F,3522132,8172,431,166,2,NTM
16.0/F中層F,16.0,中層,F,3665224,8504,431,164,2,NTM
26.0/F高層F,26.0,高層,F,3808316,8836,431,144,2,NTM
6.0/F低層G,6.0,低層,G,4573200,7725,592,146,2,NTM
16.0/F中層G,16.0,中層,G,4759680,8040,592,144,2,NTM
26.0/F高層G,26.0,高層,G,4944976,8353,592,124,2,NTM
6.0/F低層H,6.0,低層,H,4573200,7725,592,146,2,NTM
16.0/F中層H,16.0,中層,H,4759680,8040,592,144,2,NTM
26.0/F高層H,26.0,高層,H,4944976,8353,592,124,2,NTM
6.0/F低層K,6.0,低層,K,4573200,7725,592,146,2,NTM
16.0/F中層K,16.0,中層,K,4759680,8040,592,144,2,NTM
26.0/F高層K,26.0,高層,K,4944976,8353,592,124,2,NTM
