,A,B,C,D,E,F,G,H,J,K
10.0,13258,13409,12104,14115,12862,12458,13942,12558,13471,12354
19.0,13279,13758,12536,14528,12985,13251,14284,13258,13799,12218
28.0,13292,13731,12943,14884,13013,13771,12337,13261,14341,12804
