,A,B,C,D,E,F,G,H,J,K
6.0,3346284,3721476,3891808,3891808,3620320,3346284,4090720,3955744,4283120,3891808
16.0,3433777,3823600,4059344,4059344,3726316,3433777,4329296,4122688,4434080,4059344
25.0,3269997,3929112,4206160,4206160,3606284,3269997,4369552,4262992,4167088,4206160
