,A,B,C,D,E,F,G,H
7.0,13692,16489,15096,14461,14873,15836,15890,15709
16.0,14630,16588,15148,15326,15354,16410,16459,16275
22.0,14880,17323,15520,15924,15801,16852,16904,16716
