,1,10,11,12,2,3,4,5,6,7,8,9
5.0,4727115,4526436,4729668,4750110,4591512,4597776,4888810,3851962,4069820,3988695,4201813,4667620
14.0,4899760,4533744,4749504,4811795,4780476,4712616,5286295,4012345,4127345,4177495,4275495,4821285
22.0,5049775,4566804,4817712,4960350,4757160,4772124,5373895,4105971,4240920,4316440,4241147,4958160
