,A,B,C,D,E,F,G,H,J,K
6.0,4829536,4066084,4008004,4829536,4280692,4829536,4829536,4829536,4829536,4280692
14.0,5001216,4209348,4148364,5001216,4418181,5001216,5001216,5001216,5001216,4418181
23.0,5227952,4393752,4327444,5227952,4559118,5227952,5227952,5227952,5227952,3569111
