,1,10,2,3,4,5,6,8,9
6.0,5333358,3864036,5093476,4120676,6065580,4086190,5333358,4120676,6065580
18.0,5606480,4096215,5349424,4332003,6376470,4293106,5606480,4332003,6376470
28.0,5834174,4281477,5549972,4507641,6635760,4467541,5834174,4507641,6635760
