,A,B,C,D,E,F,G,H,J,K
6.0,4115452,3741511,4818880,4818880,3741511,3741511,4669696,4818880,4818880,4818880
16.0,4278560,3889775,5010096,5010096,3889775,3889775,4836048,5010096,5010096,5010096
25.0,4425212,4023385,5181776,5181776,4023385,4023385,4992336,5181776,5181776,5181776
