,A,B,C,D,E,F,G,H
4.0,4740390,4881624,4563515,5522096,6835312,4904538,5118850,4590160
10.0,4823650,5009708,4675072,5924808,6972200,4952575,5108928,4704914
15.0,4928630,5124713,4773131,6174160,7086368,4970043,5421471,4758128
