,A,B,C,D,E,F,G,H,J,K
5.0,4367184,4484992,4506304,4484992,3448862,3821664,4393824,4371328,3817308,3481618
14.0,4518144,4648976,4673248,4648976,3576869,3961540,4551296,4514000,3958636,3609194
23.0,4678576,4812960,4838416,4812960,3702721,4100932,4714688,4643648,4098512,3738063
