,1,10,2,3,4,5,6,7,8,9
6.0,2883591,3898498,4903935,2893616,4410948,4480198,3062838,4469205,2893616,4410948
17.0,3026748,4062482,5179995,3038377,4664126,4500696,3210807,4658190,3038377,4664126
29.0,3185143,4249734,5434125,3198376,4902900,4974920,3351558,4870395,3198376,4154446
