,A,B,C,D,E,F,G,H
2.0,5899350,4252976,4284624,4201734,3656295,4385108,5751200,5791410
6.0,5988574,4477456,4521616,4532240,3771522,4548908,5938667,5842552
9.0,6592597,4906544,4906912,6312332,3906630,9729841,6173692,6064971
