,A,B,C,D,E,F,G
4.0,18704829,18255908,14923100,14639040,11178165,7655298,11483505
7.0,18905370,18450784,15939750,14781364,11067151,7747845,11603163
10.0,19113699,18655120,13507305,14370786,11207690,7844347,11738694
