,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,4310352,7281,592,298,4,NTM
16.0/F中層A,16.0,中層,A,4491504,7587,592,330,4,NTM
24.0/F高層A,24.0,高層,A,4637136,7833,592,336,4,NTM
6.0/F低層B,6.0,低層,B,4310352,7281,592,298,4,NTM
16.0/F中層B,16.0,中層,B,4491504,7587,592,330,4,NTM
24.0/F高層B,24.0,高層,B,4637136,7833,592,336,4,NTM
6.0/F低層C,6.0,低層,C,4308576,7278,592,383,4,NTM
16.0/F中層C,16.0,中層,C,4499792,7601,592,391,4,NTM
24.0/F高層C,24.0,高層,C,4632400,7825,592,376,4,NTM
6.0/F低層D,6.0,低層,D,4338176,7328,592,374,4,NTM
16.0/F中層D,16.0,中層,D,4589184,7752,592,344,3,NTM
24.0/F高層D,24.0,高層,D,4691008,7924,592,355,3,NTM
6.0/F低層E,6.0,低層,E,3350594,7774,431,209,4,NTM
16.0/F中層E,16.0,中層,E,3490238,8098,431,241,4,NTM
24.0/F高層E,24.0,高層,E,3604022,8362,431,247,4,NTM
6.0/F低層F,6.0,低層,F,3653716,7549,484,346,4,NTM
16.0/F中層F,16.0,中層,F,3837636,7929,484,277,4,NTM
24.0/F高層F,24.0,高層,F,3962508,8187,484,283,4,NTM
6.0/F低層G,6.0,低層,G,4283712,7236,592,330,4,NTM
16.0/F中層G,16.0,中層,G,4460128,7534,592,371,4,NTM
24.0/F高層G,24.0,高層,G,4635360,7830,592,392,4,NTM
6.0/F低層J,6.0,低層,J,3683240,7610,484,245,4,NTM
16.0/F中層J,16.0,中層,J,3837636,7929,484,277,4,NTM
24.0/F高層J,24.0,高層,J,3962508,8187,484,283,4,NTM
6.0/F低層K,6.0,低層,K,3316976,7696,431,294,5,NTM
16.0/F中層K,16.0,中層,K,3457913,8023,431,326,5,NTM
24.0/F高層K,24.0,高層,K,3573852,8292,431,320,5,NTM
