,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,443,375,385,544,544,385,375,566,376,443,385,375,566,376,443,443,376,566
18.0,443,375,385,544,544,385,375,566,376,443,385,375,566,376,443,443,376,566
28.0,443,375,385,544,544,385,375,566,376,443,385,375,566,376,443,443,376,566
