,A,B,C,D,E,F,G,H
6.0,5408919,5690326,7072926,5414491,5462085,6811665,5696384,5437893
16.0,5595933,5877192,7391433,5624174,5748996,7103985,5811952,5637638
26.0,5843796,6129298,7460250,5678503,6021090,7279986,5983204,5684364
