,A,B,C,D,E,F,G,H,J,K
6.0,3126156,3459206,4807632,4807632,3732891,3732891,4584448,4807632,3732891,4807632
16.0,3251512,3616090,5005360,5005360,3886327,3886327,4793424,5005360,3886327,5005360
25.0,3364768,3744959,5182960,5182960,4024247,4024247,4968656,5182960,4024247,5182960
