,A,B,C,D,E,F,G,H
6.0,10154,9408,9992,11118,10245,9988,10451,10050
16.0,10424,9979,10394,11487,10840,10498,11235,10496
25.0,11869,10643,11024,11933,11896,10937,11761,10925
