,A,B,C,D,E,F,G,H
7.0,10702,10610,10238,10123,10430,10379,10104,10104
14.0,10861,10739,10410,10471,10729,10650,10412,10412
21.0,11155,11027,10717,10936,11025,10930,10728,10728
