,A,B,C,D,E,F,G,H,J,K
5.0,9189,9179,9179,9189,9651,9463,9179,9216,9437,9656
16.0,9556,9545,9545,9556,10026,9833,9545,9583,9806,10041
24.0,9824,9813,9813,9824,10302,10103,9813,9850,10075,10322
