,A,B,C,D,E,F,G,H
8.0,5527879,4640426,4708193,4968370,6151502,4761120,4713800,6146518
22.0,6526548,4881990,5017524,5129157,6165831,4827095,4924920,6081103
37.0,6867329,5043801,5319940,5511737,6593209,4977245,5212025,6391980
