,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,9033,8872,9618,8953,8753,10026,8872,10236,9856,9528,9962,8872,9972,9844,8910,8716,9856,9900
18.0,9679,9333,10462,9602,9304,10636,8888,10565,10555,10120,10807,9333,10675,10522,9373,9314,10555,10618
28.0,10221,10029,11040,10041,9730,11059,9370,11064,10940,10592,11122,10029,11063,10819,10076,9889,10940,11189
