,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,4177933,3921445,3677905,4787744,4777408,3746435,4130236,5393960,3648000,4092434,3753750,3911270,5372432,3690375,4110597,4056994,3681375,5448976
18.0,4247041,3969471,3831520,5014592,4907968,3911215,3875861,5559606,3693000,4165529,3639020,3875861,5618808,3561750,4213373,4097750,3805125,5513560
28.0,4328553,4105816,3994760,5098912,5133728,4027100,4155063,5760534,3875625,4285582,3766455,4155063,5840068,3972750,4428671,4301973,3924750,5689372
