,A,B,C,D,E,F,G,H,J,K
6.0,9808,10169,10044,10380,10256,9775,9701,10197,10162,9858
16.0,10172,10631,10566,10643,10728,10274,10130,10564,10587,10191
25.0,10661,11064,10743,11381,11027,10709,10583,11029,11061,10909
