,A,B,C,D,E,F,G,H,J,K
5.0,9244,9360,9555,9244,10101,9386,9232,9232,9734,9901
14.0,9492,9480,9669,9492,10460,9667,9480,9480,9791,10294
23.0,9784,9771,9943,9784,10827,9956,9771,9771,10093,10349
