,A,B,C,D,E,F,G,H,J,K
6.0,9429,9100,9416,9472,10155,9563,9416,9416,9634,9783
14.0,9156,9087,9145,9272,10026,9856,9145,9145,9664,10082
23.0,9784,8652,9771,9863,10415,10077,9771,9771,9915,10459
