,1,12,13,16,18,19,2,20,21,22,23,3,5,6,7,8,9
8.0,1724406,2442600,1978902,2068525,1933695,1857056,1914646,2301234,2325195,1853069,1933695,1883193,2301234,1933695,1933695,2068525,2068525
18.0,1781175,2540304,2208592,2377955,2214114,1935024,1978881,2393166,2416149,1979324,2214114,2013878,2393166,2214114,2214114,2377955,2377955
29.0,1889760,2645973,2172466,2476410,2085201,2096719,2075455,2492433,2514438,2067038,2085201,2106465,2492433,2085201,2085201,2476410,2476410
