,A,B,C,D,E,F,G,H,J,K
15.0,9598704,7109130,7521865,9343433,7088378,5866917,7393764,7320590,9460459,7432722
28.0,10049226,7742055,7474820,10089672,7268328,6106380,7785960,7627595,10023546,7884288
42.0,10547418,8205715,7780855,10195602,7589760,6559476,8278137,8015595,10580160,8296816
