,A,B,C,D,E,F,G,H
3.0,3794499,3880707,4162606,4162606,4859464,4818000,4114061,4162606
8.0,3870380,3963323,4244366,4665430,4973928,4924288,4197865,4244366
13.0,3946261,4047286,4325615,4761498,5090144,5035832,4279114,4325615
