,A,B,C,D,E,F,G,H
6.0,8937,8926,8838,9080,10416,8962,8926,9438
14.0,9236,9225,9134,9641,10775,9263,9225,9733
23.0,11227,11216,9485,10833,11225,9613,11216,9985
