,A,B,C,D,E,F,G,H,J,K
6.0,5832,5795,5818,5823,6226,6107,5883,5823,6085,6226
19.0,6139,6101,6128,6133,6557,6435,6222,6133,6406,6557
30.0,6400,6361,6262,6394,6845,6717,6524,6394,6684,6845
