,A,B,C,D,E,F,G,H
3.0,10078,10176,9496,10352,9091,10169,9291,8969
8.0,10290,10378,9687,10555,9273,9297,9477,9113
13.0,10917,10580,9889,10744,10309,9492,10979,9339
