,A,B,C,D,E,F,G,H,J,K
6.0,3598540,2898475,4213856,4223920,2858392,2898475,4213856,4213856,4213856,4188400
16.0,3766972,3000622,4408032,4418096,2960539,3000622,4408032,4408032,4408032,4399152
27.0,3947988,3593247,4617008,4628848,3076909,3593247,4617008,4617008,4617008,4605760
