,A,B,C,D,E,F,G,H,J,K
5.0,7377,7576,7612,7576,8002,7896,7422,7384,7887,8078
14.0,7632,7853,7894,7853,8299,8185,7688,7625,8179,8374
23.0,7903,8130,8173,8130,8591,8473,7964,7844,8468,8673
