,A,B,C,D,E,F,G,H,J,K
5.0,6291,6208,6279,6291,6703,6562,6331,6297,6562,6703
12.0,6466,6380,6453,6466,6886,6743,6505,6473,6743,6886
18.0,6610,6522,6598,6610,7037,6892,6651,6620,6892,7037
