,A,B,C,D,E,F,G,H
3.0,10512,10550,10458,10620,10620,10625,9979,10461
7.0,11058,10944,10788,11013,11013,10949,10207,10984
10.0,11278,11032,11153,11236,11236,11254,10481,11216
