,A,B,C,D,E,F,G,H
7.0,10654,10603,11152,10506,10961,10742,10605,10677
15.0,10904,11148,11793,10998,11162,11298,10904,11049
23.0,11665,11824,12160,11261,11763,11923,11560,11436
