,A,B,C,D,E,F,G,H,J,K
10.0,4998266,4733377,4526896,4954365,5054766,4895994,4893642,4671576,4822618,4867476
19.0,5006183,4856574,4688464,5099328,5103105,5207643,5013684,4931976,4940042,4813892
28.0,5011084,4847043,4840682,5224284,5114109,5412003,4330287,4933092,5134078,5044776
