,10,12,13,15,17,2,3,4,5,6,9
10.0,2644352,2145449,2150765,2699254,1935780,1917224,2774532,1856625,1787170,2582912,1930875
21.0,2778494,2245567,2249997,2852640,2028950,2005960,2947162,1938000,1863015,2736320,2021250
30.0,2856036,2309359,2339483,2892826,2102485,2071008,3048476,2004750,1914990,2834784,2088375
