,A,B,C,D,E,F,G,H,J,K
6.0,6459,8026,8121,8121,8661,8661,7744,8121,8661,8121
16.0,6718,8390,8455,8455,9017,9017,8097,8455,9017,8455
25.0,6952,8689,8755,8755,9337,9337,8393,8755,9337,8755
