,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,9431,9635,9553,8801,8782,9731,10148,9020,9728,9238,9750,9610,8984,9841,9279,9158,9817,9112
18.0,9587,9753,9952,9218,9022,10159,9523,9297,9848,9403,9452,9523,9396,9498,9511,9250,10147,9220
28.0,9771,10088,10376,9373,9437,10460,10209,9633,10335,9674,9783,10209,9766,10594,9997,9711,10466,9514
