,A,B,C,D,E,F,G,H,J,K
6.0,8503,8681,8140,8140,8681,8681,7888,8140,8140,8140
16.0,8840,9025,8463,8463,9025,9025,8169,8463,8463,8463
25.0,9143,9335,8753,8753,9335,9335,8433,8753,8753,8753
