,A,B,C,D,E,F,G,H
6.0,10049,10023,10218,10218,9762,9834,10926,10132
8.0,10132,10106,10302,10302,10046,9862,10324,10213
11.0,10254,10227,10426,10426,10166,10102,10443,10305
