,A,B,C,D,E,F,G,H,J,K
6.0,4096640,4063488,4048688,4014944,3485497,3587408,4048688,4048688,3683724,3476015
14.0,4246416,4197872,4252928,4206752,3605746,3815372,4252928,4187216,3804240,3590661
21.0,4373696,4324560,4371920,4336992,3693670,3907816,4371920,4371920,3902008,3442397
