,A,B,C,D,E,F,G,H,J,K
6.0,8263,8681,7741,7683,8262,8729,7671,7741,7741,7741
16.0,8603,9029,8074,7910,8853,8686,7913,8074,8074,8074
27.0,8936,9413,8397,8319,9244,7680,8337,8397,8397,8397
