,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
6.0,9624,12187,11415,9431,9624,10975,12389,9610,12129,11914,9624,9680,11824,12084,9536,9636
10.0,9793,12360,11781,9570,9793,,12481,9756,12298,12388,9793,9847,12008,12260,9679,9803
13.0,9900,12202,11920,9673,9900,11120,12623,9865,12433,12528,9900,9955,12147,12399,9785,9911
