,1,2,3,4,5,6,7,8
6.0,4472235,4204836,4555585,4613133,4394457,4278537,4443038,4569663
16.0,4589349,4352669,4645249,4663365,4432899,4458264,4583605,4572078
24.0,4619745,4419474,4773674,4801020,4460613,4558687,4706893,4691379
