,A,B,C,D,E,F,G,H
6.0,3954060,3944490,3843630,3857175,3792600,3794490,3843630,3966480
11.0,4021710,4012140,3909465,3923010,3856860,3935610,3909465,4033260
16.0,4089360,4079790,3975300,3989160,3921750,4003020,3975300,4074210
