,A,B,C,D,E,F,G,H
5.0,12461,13433,13613,13142,13448,12561,13700,13512
12.0,13728,13541,13714,13251,13560,12907,13661,13376
18.0,14050,13881,13768,13626,13782,12887,13786,13742
