,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
9.0/F低層10,9.0,低層,10,2905278,5133,566,374,4,NTM
18.0/F中層10,18.0,中層,10,2995272,5292,566,342,3,NTM
29.0/F高層10,29.0,高層,10,3128848,5528,566,335,3,NTM
9.0/F低層12,9.0,低層,12,2430741,5487,443,169,3,NTM
18.0/F中層12,18.0,中層,12,2518455,5685,443,178,3,NTM
29.0/F高層12,29.0,高層,12,2624775,5925,443,167,3,NTM
9.0/F低層13,9.0,低層,13,2430741,5487,443,169,3,NTM
18.0/F中層13,18.0,中層,13,2518455,5685,443,178,3,NTM
29.0/F高層13,29.0,高層,13,2624775,5925,443,167,3,NTM
9.0/F低層15,9.0,低層,15,2949426,5211,566,213,3,NTM
18.0/F中層15,18.0,中層,15,3056400,5400,566,222,3,NTM
29.0/F高層15,29.0,高層,15,3186580,5630,566,211,3,NTM
9.0/F低層16,9.0,低層,16,2220750,5922,375,47,1,NTM
18.0/F中層16,18.0,中層,16,2299875,6133,375,38,1,NTM
29.0/F高層16,29.0,高層,16,2396625,6391,375,27,1,NTM
9.0/F低層17,9.0,低層,17,2246860,5836,385,134,3,NTM
18.0/F中層17,18.0,中層,17,2328095,6047,385,143,3,NTM
29.0/F高層17,29.0,高層,17,2425500,6300,385,132,3,NTM
9.0/F低層18,9.0,低層,18,2430741,5487,443,169,3,NTM
18.0/F中層18,18.0,中層,18,2518455,5685,443,178,3,NTM
29.0/F高層18,29.0,高層,18,2503393,5651,443,317,4,NTM
9.0/F低層2,9.0,低層,2,2225168,5918,376,47,1,NTM
18.0/F中層2,18.0,中層,2,2304504,6129,376,38,1,NTM
29.0/F高層2,29.0,高層,2,2401512,6387,376,27,1,NTM
9.0/F低層4,9.0,低層,4,2220750,5922,375,47,1,NTM
18.0/F中層4,18.0,中層,4,2299875,6133,375,38,1,NTM
29.0/F高層4,29.0,高層,4,2396625,6391,375,27,1,NTM
9.0/F低層6,9.0,低層,6,2861984,5261,544,248,3,NTM
18.0/F中層6,18.0,中層,6,2965888,5452,544,253,3,NTM
29.0/F高層6,29.0,高層,6,3091552,5683,544,236,3,NTM
9.0/F低層7,9.0,低層,7,2858720,5255,544,211,3,NTM
18.0/F中層7,18.0,中層,7,2962624,5446,544,220,3,NTM
29.0/F高層7,29.0,高層,7,3089376,5679,544,209,3,NTM
9.0/F低層8,9.0,低層,8,2246860,5836,385,134,3,NTM
18.0/F中層8,18.0,中層,8,2328095,6047,385,143,3,NTM
29.0/F高層8,29.0,高層,8,2425500,6300,385,132,3,NTM
