,A,B,C,D,E,F,G,H
9.0,9935,10347,11627,11171,10791,11023,11926,11652
20.0,10282,10709,12257,11962,11403,11303,12230,12614
30.0,10777,11109,12237,12035,12050,11799,12767,12804
