,A,B,C,D,E,F,G,H
13.0,15008,16683,14956,15705,15573,14248,15430,15491
26.0,16210,17400,15844,16526,16703,15030,16586,16416
38.0,16762,17654,17032,17416,17236,16074,17402,16508
