,A,B,C,D,E,F,G,H,J,K
6.0,4356528,4264768,4372512,4356528,3360938,3584504,4296144,4356528,3687596,3360938
14.0,4496832,4384944,4513408,4496832,3467826,3691468,4426384,4496832,3804724,3467826
23.0,4653712,4516960,4670880,4653712,3586351,3819728,4572016,4653712,3935404,3586351
