,A,B,C,D,E,F,G,H,J,K
5.0,3673944,3675136,3717168,3673944,2888993,3176008,3747952,3727824,3176008,2888993
12.0,3776144,3776960,3820176,3776144,2967866,3263612,3850960,3832016,3263612,2967866
18.0,3860240,3861024,3906016,3860240,3032947,3335728,3937392,3919040,3335728,3032947
