,1,2,3,4,5,6,7,8
4.0,4292652,4292652,4312308,4309578,4292652,4292652,4252248,4277910
10.0,4401306,4401306,4422054,4416048,4401306,4401306,4409496,4386564
16.0,4507776,4507776,4501770,4523610,4507776,4507776,4519242,4491942
