,A,B,C,D,E,F,G,H,J,K
5.0,7394,7394,7599,7394,8095,7955,7383,7394,7901,7458
14.0,7625,7625,7573,7625,8060,8225,7619,7625,8169,7965
23.0,7895,7895,7811,7895,8131,8498,7889,7895,8442,8249
