,A,B,C,D,E,F,G,H,J,K
6.0,7442,7442,7398,7411,7984,7874,7442,7442,7756,7984
14.0,7663,7663,7620,7634,8210,8099,7663,7663,7986,8210
23.0,7913,7913,7873,7885,8474,8356,7913,7913,8249,8474
