,1,2,3,4,5,6,7,8
6.0,4298799,4309569,4339364,4426212,4313103,4380253,4358044,4596711
15.0,4544202,4205698,4516357,4550343,4445415,4522914,4498144,4626657
24.0,4647459,4328533,4686812,4610718,4574151,4644456,4761065,4827585
