,A,B,C,D,E,F,G,H
9.0,12911,12833,13382,12875,12656,12650,12908,13890
18.0,13346,11791,13927,12513,13083,13336,13212,14348
26.0,13806,13782,15003,13040,13533,14125,13934,14785
