,A,B,C,D,E,F,G,H,J,K
6.0,3999292,3741511,4582672,4548336,3560922,3762199,4541232,4582672,4582672,4582672
16.0,4163852,3891499,4779808,4682720,3815643,3743666,4684496,4779808,4779808,4779808
27.0,4325024,4057003,4971024,4924848,3984164,3310080,4935504,4971024,4971024,4971024
