,A,B,C,D,E,F,G,H,J,K
6.0,9313,9206,9300,9313,10494,8391,9300,9300,9687,10370
14.0,9640,9528,9626,9640,10884,8643,9626,9626,10022,10706
23.0,9997,9879,9982,9997,11336,8948,9982,9982,10393,11084
