,A,B,C,D,E,F,G,H,J,K
6.0,4148784,4118445,4107996,4152000,4061376,3870900,3880400,4170573,4115610,4169934
16.0,4302756,4305555,4321494,4257200,4280472,4099326,4052000,4320676,4287735,4310793
25.0,4509603,4480920,4393887,4552400,4399773,4272891,4233200,4510861,4479705,4614507
