,1,10,2,3,4,5,6,7,8,9
7.0,9194,9277,8515,9094,8477,9375,8742,8090,9853,8477
18.0,9497,9672,8900,9543,8860,9868,9013,8513,10255,8860
29.0,9704,10369,9437,10024,9448,10468,9691,9668,10651,9448
